,プログラム実行日時,論文更新日時,論文リンク,PDFリンク,元論文タイトル,論文タイトル,元サマリ,サマリ,著者,事前付与ジャンル,ニューラルネットワーク,自然言語処理,マーケティング,画像解析,音声解析,強化学習
553,2017-03-28T14:09:47Z,2017-03-13T13:31:17Z,http://arxiv.org/abs/1703.04381v1,http://arxiv.org/pdf/1703.04381v1,On the Transformation Capability of Feasible Mechanisms for Programmable   Matter,transform capabl feasibl mechan programm matter,"In this work, we study theoretical models of \emph{programmable matter} systems. The systems under consideration consist of spherical modules, kept together by magnetic forces and able to perform two minimal mechanical operations (or movements): \emph{rotate} around a neighbor and \emph{slide} over a line. In terms of modeling, there are $n$ nodes arranged in a 2-dimensional grid and forming some initial \emph{shape}. The goal is for the initial shape $A$ to \emph{transform} to some target shape $B$ by a sequence of movements. Most of the paper focuses on \emph{transformability} questions, meaning whether it is in principle feasible to transform a given shape to another. We first consider the case in which only rotation is available to the nodes. Our main result is that deciding whether two given shapes $A$ and $B$ can be transformed to each other, is in $\mathbf{P}$. We then insist on rotation only and impose the restriction that the nodes must maintain global connectivity throughout the transformation. We prove that the corresponding transformability question is in $\mathbf{PSPACE}$ and study the problem of determining the minimum \emph{seeds} that can make feasible, otherwise infeasible transformations. Next we allow both rotations and slidings and prove universality: any two connected shapes $A,B$ of the same order, can be transformed to each other without breaking connectivity. The worst-case number of movements of the generic strategy is $\Omega(n^2)$. We improve this to $O(n)$ parallel time, by a pipelining strategy, and prove optimality of both by matching lower bounds. In the last part of the paper, we turn our attention to distributed transformations. The nodes are now distributed processes able to perform communicate-compute-move rounds. We provide distributed algorithms for a general type of transformations.",work studi theoret model emph programm matter system system consider consist spheric modul kept togeth magnet forc abl perform two minim mechan oper movement emph rotat around neighbor emph slide line term model node arrang dimension grid form initi emph shape goal initi shape emph transform target shape sequenc movement paper focus emph transform question mean whether principl feasibl transform given shape anoth first consid case onli rotat avail node main result decid whether two given shape transform mathbf insist rotat onli impos restrict node must maintain global connect throughout transform prove correspond transform question mathbf pspace studi problem determin minimum emph seed make feasibl otherwis infeas transform next allow rotat slide prove univers ani two connect shape order transform without break connect worst case number movement generic strategi omega improv parallel time pipelin strategi prove optim match lower bound last part paper turn attent distribut transform node distribut process abl perform communic comput move round provid distribut algorithm general type transform,"['Othon Michail', 'George Skretas', 'Paul G. Spirakis']","['cs.DS', 'cs.DC', 'cs.RO']",False,False,True,False,False,True
561,2017-03-28T14:09:51Z,2017-03-10T22:25:56Z,http://arxiv.org/abs/1703.03859v1,http://arxiv.org/abs/1703.03859v1,Markov Chain Lifting and Distributed ADMM,markov chain lift distribut admm,"The time to converge to the steady state of a finite Markov chain can be greatly reduced by a lifting operation, which creates a new Markov chain on an expanded state space. For a class of quadratic objectives, we show an analogous behavior where a distributed ADMM algorithm can be seen as a lifting of Gradient Descent algorithm. This provides a deep insight for its faster convergence rate under optimal parameter tuning. We conjecture that this gain is always present, as opposed to the lifting of a Markov chain which sometimes only provides a marginal speedup.",time converg steadi state finit markov chain great reduc lift oper creat new markov chain expand state space class quadrat object show analog behavior distribut admm algorithm seen lift gradient descent algorithm provid deep insight faster converg rate optim paramet tune conjectur gain alway present oppos lift markov chain sometim onli provid margin speedup,"['Guilherme França', 'José Bento']","['stat.ML', 'cs.DS', 'cs.IT', 'cs.LG', 'math.IT', 'math.OC']",False,False,True,False,False,False
567,2017-03-28T14:09:51Z,2017-03-09T06:08:01Z,http://arxiv.org/abs/1703.03147v1,http://arxiv.org/pdf/1703.03147v1,Juggling Functions Inside a Database,juggl function insid databas,"We define and study the Functional Aggregate Query (FAQ) problem, which captures common computational tasks across a very wide range of domains including relational databases, logic, matrix and tensor computation, probabilistic graphical models, constraint satisfaction, and signal processing. Simply put, an FAQ is a declarative way of defining a new function from a database of input functions.   We present ""InsideOut"", a dynamic programming algorithm, to evaluate an FAQ. The algorithm rewrites the input query into a set of easier-to-compute FAQ sub-queries. Each sub-query is then evaluated using a worst-case optimal relational join algorithm. The topic of designing algorithms to optimally evaluate the classic multiway join problem has seen exciting developments in the past few years. Our framework tightly connects these new ideas in database theory with a vast number of application areas in a coherent manner, showing potentially that a good database engine can be a general-purpose constraint solver, relational data store, graphical model inference engine, and matrix/tensor computation processor all at once.   The InsideOut algorithm is very simple, as shall be described in this paper. Yet, in spite of solving an extremely general problem, its runtime either is as good as or improves upon the best known algorithm for the applications that FAQ specializes to. These corollaries include computational tasks in graphical model inference, matrix/tensor operations, relational joins, and logic. Better yet, InsideOut can be used within any database engine, because it is basically a principled way of rewriting queries. Indeed, it is already part of the LogicBlox database engine, helping efficiently answer traditional database queries, graphical model inference queries, and train a large class of machine learning models inside the database itself.",defin studi function aggreg queri faq problem captur common comput task across veri wide rang domain includ relat databas logic matrix tensor comput probabilist graphic model constraint satisfact signal process simpli put faq declar way defin new function databas input function present insideout dynam program algorithm evalu faq algorithm rewrit input queri set easier comput faq sub queri sub queri evalu use worst case optim relat join algorithm topic design algorithm optim evalu classic multiway join problem seen excit develop past year framework tight connect new idea databas theori vast number applic area coher manner show potenti good databas engin general purpos constraint solver relat data store graphic model infer engin matrix tensor comput processor onc insideout algorithm veri simpl shall describ paper yet spite solv extrem general problem runtim either good improv upon best known algorithm applic faq special corollari includ comput task graphic model infer matrix tensor oper relat join logic better yet insideout use within ani databas engin becaus basic principl way rewrit queri inde alreadi part logicblox databas engin help effici answer tradit databas queri graphic model infer queri train larg class machin learn model insid databas,"['Mahmoud Abo Khamis', 'Hung Q. Ngo', 'Atri Rudra']","['cs.DB', 'cs.DS', 'cs.LO']",False,False,True,False,False,True
569,2017-03-28T14:09:51Z,2017-03-08T15:16:11Z,http://arxiv.org/abs/1703.02867v1,http://arxiv.org/pdf/1703.02867v1,Electoral District Design via Constrained Clustering,elector district design via constrain cluster,The paper studies the electoral district design problem where municipalities of a state have to be grouped into districts of nearly equal population while obeying certain politically motivated requirements. We develop a general framework for electoral district design that is based on the close connection of constrained geometric clustering and diagrams. The approach is computationally efficient and flexible enough to pursue various conflicting juridical demands for the shape of the districts. We demonstrate the practicability of our methodology for electoral districting in Germany.,paper studi elector district design problem municip state group district near equal popul obey certain polit motiv requir develop general framework elector district design base close connect constrain geometr cluster diagram approach comput effici flexibl enough pursu various conflict jurid demand shape district demonstr practic methodolog elector district germani,"['Andreas Brieden', 'Peter Gritzmann', 'Fabian Klemm']","['cs.DS', 'math.CO', '90C90']",False,False,True,False,False,True
570,2017-03-28T14:09:55Z,2017-03-08T15:16:05Z,http://arxiv.org/abs/1703.02866v1,http://arxiv.org/pdf/1703.02866v1,The Half-integral Erdös-Pósa Property for Non-null Cycles,half integr erd sa properti non null cycl,"A Group Labeled Graph is a pair $(G,\Lambda)$ where $G$ is an oriented graph and $\Lambda$ is a mapping from the arcs of $G$ to elements of a group. A (not necessarily directed) cycle $C$ is called non-null if for any cyclic ordering of the arcs in $C$, the group element obtained by `adding' the labels on forward arcs and `subtracting' the labels on reverse arcs is not the identity element of the group. Non-null cycles in group labeled graphs generalize several well-known graph structures, including odd cycles.   In this paper, we prove that non-null cycles on Group Labeled Graphs have the half-integral Erd\""os-P\'osa property. That is, there is a function $f:{\mathbb N}\to {\mathbb N}$ such that for any $k\in {\mathbb N}$, any group labeled graph $(G,\Lambda)$ has a set of $k$ non-null cycles such that each vertex of $G$ appears in at most two of these cycles or there is a set of at most $f(k)$ vertices that intersects every non-null cycle. Since it is known that non-null cycles do not have the integeral Erd\""os-P\'osa property in general, a half-integral Erd\""os-P\'osa result is the best one could hope for.",group label graph pair lambda orient graph lambda map arc element group necessarili direct cycl call non null ani cyclic order arc group element obtain ad label forward arc subtract label revers arc ident element group non null cycl group label graph general sever well known graph structur includ odd cycl paper prove non null cycl group label graph half integr erd os osa properti function mathbb mathbb ani mathbb ani group label graph lambda set non null cycl vertex appear two cycl set vertic intersect everi non null cycl sinc known non null cycl integer erd os osa properti general half integr erd os osa result best one could hope,"['Daniel Lokshtanov', 'M. S. Ramanujan', 'Saket Saurabh']","['cs.DM', 'cs.DS']",False,False,True,False,False,True
571,2017-03-28T14:09:55Z,2017-03-08T10:56:03Z,http://arxiv.org/abs/1703.02784v1,http://arxiv.org/pdf/1703.02784v1,$K$-Best Solutions of MSO Problems on Tree-Decomposable Graphs,best solut mso problem tree decompos graph,"We show that, for any graph optimization problem in which the feasible solutions can be expressed by a formula in monadic second-order logic describing sets of vertices or edges and in which the goal is to minimize the sum of the weights in the selected sets, we can find the $k$ best solutions for $n$-vertex graphs of bounded treewidth in time $\mathcal O(n+k\log n)$. In particular, this applies to the problem of finding the $k$ shortest simple paths between given vertices in directed graphs of bounded treewidth, giving an exponential speedup in the per-path cost over previous algorithms.",show ani graph optim problem feasibl solut express formula monad second order logic describ set vertic edg goal minim sum weight select set find best solut vertex graph bound treewidth time mathcal log particular appli problem find shortest simpl path given vertic direct graph bound treewidth give exponenti speedup per path cost previous algorithm,"['David Eppstein', 'Denis Kurz']","['cs.DS', 'G.2.2']",False,False,True,False,False,True
578,2017-03-28T14:09:55Z,2017-03-23T13:11:52Z,http://arxiv.org/abs/1703.02375v2,http://arxiv.org/pdf/1703.02375v2,Graph sketching-based Massive Data Clustering,graph sketch base massiv data cluster,"In this paper, we address the problem of recovering arbitrary-shaped data clusters from massive datasets. We present DBMSTClu a new density-based non-parametric method working on a limited number of linear measurements i.e. a sketched version of the similarity graph $G$ between the $N$ objects to cluster. Unlike $k$-means, $k$-medians or $k$-medoids algorithms, it does not fail at distinguishing clusters with particular structures. No input parameter is needed contrarily to DBSCAN or the Spectral Clustering method. DBMSTClu as a graph-based technique relies on the similarity graph $G$ which costs theoretically $O(N^2)$ in memory. However, our algorithm follows the dynamic semi-streaming model by handling $G$ as a stream of edge weight updates and sketches it in one pass over the data into a compact structure requiring $O(N \operatorname{poly} \operatorname{log} (N))$ space. Thanks to the property of the Minimum Spanning Tree (MST) for expressing the underlying structure of a graph, our algorithm successfully detects the right number of non-convex clusters by recovering an approximate MST from the graph sketch of $G$. We provide theoretical guarantees on the quality of the clustering partition and also demonstrate its advantage over the existing state-of-the-art on several datasets.",paper address problem recov arbitrari shape data cluster massiv dataset present dbmstclu new densiti base non parametr method work limit number linear measur sketch version similar graph object cluster unlik mean median medoid algorithm doe fail distinguish cluster particular structur input paramet need contrarili dbscan spectral cluster method dbmstclu graph base techniqu reli similar graph cost theoret memori howev algorithm follow dynam semi stream model handl stream edg weight updat sketch one pass data compact structur requir operatornam poli operatornam log space thank properti minimum span tree mst express structur graph algorithm success detect right number non convex cluster recov approxim mst graph sketch provid theoret guarante qualiti cluster partit also demonstr advantag exist state art sever dataset,"['Anne Morvan', 'Krzysztof Choromanski', 'Cédric Gouy-Pailler', 'Jamal Atif']","['cs.LG', 'cs.DS']",False,False,True,False,False,False
581,2017-03-28T14:09:59Z,2017-03-06T19:01:03Z,http://arxiv.org/abs/1703.02059v1,http://arxiv.org/pdf/1703.02059v1,Cheshire: An Online Algorithm for Activity Maximization in Social   Networks,cheshir onlin algorithm activ maxim social network,"User engagement in social networks depends critically on the number of online actions their users take in the network. Can we design an algorithm that finds when to incentivize users to take actions to maximize the overall activity in a social network? In this paper, we model the number of online actions over time using multidimensional Hawkes processes, derive an alternate representation of these processes based on stochastic differential equations (SDEs) with jumps and, exploiting this alternate representation, address the above question from the perspective of stochastic optimal control of SDEs with jumps. We find that the optimal level of incentivized actions depends linearly on the current level of overall actions. Moreover, the coefficients of this linear relationship can be found by solving a matrix Riccati differential equation, which can be solved efficiently, and a first order differential equation, which has a closed form solution. As a result, we are able to design an efficient online algorithm, Cheshire, to sample the optimal times of the users' incentivized actions. Experiments on both synthetic and real data gathered from Twitter show that our algorithm is able to consistently maximize the number of online actions more effectively than the state of the art.",user engag social network depend critic number onlin action user take network design algorithm find incentiv user take action maxim overal activ social network paper model number onlin action time use multidimension hawk process deriv altern represent process base stochast differenti equat sdes jump exploit altern represent address abov question perspect stochast optim control sdes jump find optim level incentiv action depend linear current level overal action moreov coeffici linear relationship found solv matrix riccati differenti equat solv effici first order differenti equat close form solut result abl design effici onlin algorithm cheshir sampl optim time user incentiv action experi synthet real data gather twitter show algorithm abl consist maxim number onlin action effect state art,"['Ali Zarezade', 'Abir De', 'Hamid Rabiee', 'Manuel Gomez Rodriguez']","['stat.ML', 'cs.DS', 'cs.LG', 'cs.SI']",False,False,True,False,False,False
587,2017-03-28T14:09:59Z,2017-03-06T05:14:07Z,http://arxiv.org/abs/1703.01727v1,http://arxiv.org/pdf/1703.01727v1,Frequent Query Matching in Dynamic Data Warehousing,frequent queri match dynam data wareh,"With the need for flexible and on-demand decision support, Dynamic Data Warehouses (DDW) provide benefits over traditional data warehouses due to their dynamic characteristics in structuring and access mechanism. A DDW is a data framework that accommodates data source changes easily to allow seamless querying to users. Materialized Views (MV) are proven to be an effective methodology to enhance the process of retrieving data from a DDW as results are pre-computed and stored in it. However, due to the static nature of materialized views, the level of dynamicity that can be provided at the MV access layer is restricted. As a result, the collection of materialized views is not compatible with ever-changing reporting requirements. It is important that the MV collection is consistent with current and upcoming queries. The solution to the above problem must consider the following aspects: (a) MV must be matched against an OLAP query in order to recognize whether the MV can answer the query, (b) enable scalability in the MV collection, an intuitive mechanism to prune it and retrieve closely matching MVs must be incorporated, (c) MV collection must be able to evolve in correspondence to the regularly changing user query patterns. Therefore, the primary objective of this paper is to explore these aspects and provide a well-rounded solution for the MV access layer to remove the mismatch between the MV collection and reporting requirements. Our contribution to solve the problem includes a Query Matching Technique, a Domain Matching Technique and Maintenance of the MV collection. We developed an experimental platform using real data-sets to evaluate the effectiveness in terms of performance and precision of the proposed techniques.",need flexibl demand decis support dynam data warehous ddw provid benefit tradit data warehous due dynam characterist structur access mechan ddw data framework accommod data sourc chang easili allow seamless queri user materi view mv proven effect methodolog enhanc process retriev data ddw result pre comput store howev due static natur materi view level dynam provid mv access layer restrict result collect materi view compat ever chang report requir import mv collect consist current upcom queri solut abov problem must consid follow aspect mv must match olap queri order recogn whether mv answer queri enabl scalabl mv collect intuit mechan prune retriev close match mvs must incorpor mv collect must abl evolv correspond regular chang user queri pattern therefor primari object paper explor aspect provid well round solut mv access layer remov mismatch mv collect report requir contribut solv problem includ queri match techniqu domain match techniqu mainten mv collect develop experiment platform use real data set evalu effect term perform precis propos techniqu,"['Charles H. Goonetilleke', 'J. Wenny Rahayu', 'Md. Saiful Islam']","['cs.DB', 'cs.DS']",False,False,True,False,False,False
592,2017-03-28T14:10:04Z,2017-03-05T01:08:29Z,http://arxiv.org/abs/1703.01539v1,http://arxiv.org/pdf/1703.01539v1,Distributed Partial Clustering,distribut partial cluster,"Recent years have witnessed an increasing popularity of algorithm design for distributed data, largely due to the fact that massive datasets are often collected and stored in different locations. In the distributed setting communication typically dominates the query processing time. Thus it becomes crucial to design communication efficient algorithms for queries on distributed data. Simultaneously, it has been widely recognized that partial optimizations, where we are allowed to disregard a small part of the data, provide us significantly better solutions. The motivation for disregarded points often arise from noise and other phenomena that are pervasive in large data scenarios.   In this paper we focus on partial clustering problems, $k$-center, $k$-median and $k$-means, in the distributed model, and provide algorithms with communication sublinear of the input size. As a consequence we develop the first algorithms for the partial $k$-median and means objectives that run in subquadratic running time. We also initiate the study of distributed algorithms for clustering uncertain data, where each data point can possibly fall into multiple locations under certain probability distribution.",recent year wit increas popular algorithm design distribut data larg due fact massiv dataset often collect store differ locat distribut set communic typic domin queri process time thus becom crucial design communic effici algorithm queri distribut data simultan wide recogn partial optim allow disregard small part data provid us signific better solut motiv disregard point often aris nois phenomena pervas larg data scenario paper focus partial cluster problem center median mean distribut model provid algorithm communic sublinear input size consequ develop first algorithm partial median mean object run subquadrat run time also initi studi distribut algorithm cluster uncertain data data point possibl fall multipl locat certain probabl distribut,"['Sudipto Guha', 'Yi Li', 'Qin Zhang']",['cs.DS'],False,False,True,False,False,False
594,2017-03-28T14:10:04Z,2017-03-04T19:08:22Z,http://arxiv.org/abs/1703.01507v1,http://arxiv.org/pdf/1703.01507v1,Machine Learning Friendly Set Version of Johnson-Lindenstrauss Lemma,machin learn friend set version johnson lindenstrauss lemma,"In this paper we make a novel use of the Johnson-Lindenstrauss Lemma. The Lemma has an existential form saying that there exists a JL transformation $f$ of the data points into lower dimensional space such that all of them fall into predefined error range $\delta$. We formulate in this paper a theorem stating that we can choose the target dimensionality in a random projection type JL linear transformation in such a way that with probability $1-\epsilon$ all of them fall into predefined error range $\delta$ for any user-predefined failure probability $\epsilon$. This result is important for applications such a data clustering where we want to have a priori dimensionality reducing transformation instead of trying out a (large) number of them, as with traditional Johnson-Lindenstrauss Lemma.",paper make novel use johnson lindenstrauss lemma lemma existenti form say exist jl transform data point lower dimension space fall predefin error rang delta formul paper theorem state choos target dimension random project type jl linear transform way probabl epsilon fall predefin error rang delta ani user predefin failur probabl epsilon result import applic data cluster want priori dimension reduc transform instead tri larg number tradit johnson lindenstrauss lemma,['Mieczysław A. Kłopotek'],"['cs.DS', 'cs.LG']",False,False,True,False,False,False
598,2017-03-28T14:10:04Z,2017-03-03T06:41:02Z,http://arxiv.org/abs/1703.01054v1,http://arxiv.org/abs/1703.01054v1,When Hashes Met Wedges: A Distributed Algorithm for Finding High   Similarity Vectors,hash met wedg distribut algorithm find high similar vector,"Finding similar user pairs is a fundamental task in social networks, with numerous applications in ranking and personalization tasks such as link prediction and tie strength detection. A common manifestation of user similarity is based upon network structure: each user is represented by a vector that represents the user's network connections, where pairwise cosine similarity among these vectors defines user similarity. The predominant task for user similarity applications is to discover all similar pairs that have a pairwise cosine similarity value larger than a given threshold $\tau$. In contrast to previous work where $\tau$ is assumed to be quite close to 1, we focus on recommendation applications where $\tau$ is small, but still meaningful. The all pairs cosine similarity problem is computationally challenging on networks with billions of edges, and especially so for settings with small $\tau$. To the best of our knowledge, there is no practical solution for computing all user pairs with, say $\tau = 0.2$ on large social networks, even using the power of distributed algorithms.   Our work directly addresses this challenge by introducing a new algorithm --- WHIMP --- that solves this problem efficiently in the MapReduce model. The key insight in WHIMP is to combine the ""wedge-sampling"" approach of Cohen-Lewis for approximate matrix multiplication with the SimHash random projection techniques of Charikar. We provide a theoretical analysis of WHIMP, proving that it has near optimal communication costs while maintaining computation cost comparable with the state of the art. We also empirically demonstrate WHIMP's scalability by computing all highly similar pairs on four massive data sets, and show that it accurately finds high similarity pairs. In particular, we note that WHIMP successfully processes the entire Twitter network, which has tens of billions of edges.",find similar user pair fundament task social network numer applic rank person task link predict tie strength detect common manifest user similar base upon network structur user repres vector repres user network connect pairwis cosin similar among vector defin user similar predomin task user similar applic discov similar pair pairwis cosin similar valu larger given threshold tau contrast previous work tau assum quit close focus recommend applic tau small still meaning pair cosin similar problem comput challeng network billion edg especi set small tau best knowledg practic solut comput user pair say tau larg social network even use power distribut algorithm work direct address challeng introduc new algorithm whimp solv problem effici mapreduc model key insight whimp combin wedg sampl approach cohen lewi approxim matrix multipl simhash random project techniqu charikar provid theoret analysi whimp prove near optim communic cost maintain comput cost compar state art also empir demonstr whimp scalabl comput high similar pair four massiv data set show accur find high similar pair particular note whimp success process entir twitter network ten billion edg,"['Aneesh Sharma', 'C. Seshadhri', 'Ashish Goel']","['cs.SI', 'cs.DC', 'cs.DS']",False,False,True,False,False,False
600,2017-03-28T14:08:00Z,2017-03-27T16:44:49Z,http://arxiv.org/abs/1703.09177v1,http://arxiv.org/pdf/1703.09177v1,Nash Equilibrium in Social Media,nash equilibrium social media,"In this work, we investigate an application of a Nash equilibrium seeking algorithm in a social network. In a networked game each player (user) takes action in response to other players' actions in order to decrease (increase) his cost (profit) in the network. We assume that the players' cost functions are not necessarily dependent on the actions of all players. This is due to better mimicking the standard social media rules. A communication graph is defined for the game through which players are able to share their information with only their neighbors. We assume that the communication neighbors necessarily affect the players' cost functions while the reverse is not always true. In this game, the players are only aware of their own cost functions and actions. Thus, each of them maintains an estimate of the others' actions and share it with the neighbors to update his action and estimates.",work investig applic nash equilibrium seek algorithm social network network game player user take action respons player action order decreas increas cost profit network assum player cost function necessarili depend action player due better mimick standard social media rule communic graph defin game player abl share inform onli neighbor assum communic neighbor necessarili affect player cost function revers alway true game player onli awar cost function action thus maintain estim action share neighbor updat action estim,['Farzad Salehisadaghiani'],"['cs.GT', 'cs.SI', 'cs.SY']",False,False,True,False,False,False
603,2017-03-28T14:08:00Z,2017-03-26T06:49:54Z,http://arxiv.org/abs/1703.08776v1,http://arxiv.org/pdf/1703.08776v1,Assortative Mixing Equilibria in Social Network Games,assort mix equilibria social network game,"It is known that individuals in social networks tend to exhibit homophily (a.k.a. assortative mixing) in their social ties, which implies that they prefer bonding with others of their own kind. But what are the reasons for this phenomenon? Is it that such relations are more convenient and easier to maintain? Or are there also some more tangible benefits to be gained from this collective behaviour?   The current work takes a game-theoretic perspective on this phenomenon, and studies the conditions under which different assortative mixing strategies lead to equilibrium in an evolving social network. We focus on a biased preferential attachment model where the strategy of each group (e.g., political or social minority) determines the level of bias of its members toward other group members and non-members. Our first result is that if the utility function that the group attempts to maximize is the degree centrality of the group, interpreted as the sum of degrees of the group members in the network, then the only strategy achieving Nash equilibrium is a perfect homophily, which implies that cooperation with other groups is harmful to this utility function. A second, and perhaps more surprising, result is that if a reward for inter-group cooperation is added to the utility function (e.g., externally enforced by an authority as a regulation), then there are only two possible equilibria, namely, perfect homophily or perfect heterophily, and it is possible to characterize their feasibility spaces. Interestingly, these results hold regardless of the minority-majority ratio in the population.   We believe that these results, as well as the game-theoretic perspective presented herein, may contribute to a better understanding of the forces that shape the groups and communities of our society.",known individu social network tend exhibit homophili assort mix social tie impli prefer bond kind reason phenomenon relat conveni easier maintain also tangibl benefit gain collect behaviour current work take game theoret perspect phenomenon studi condit differ assort mix strategi lead equilibrium evolv social network focus bias preferenti attach model strategi group polit social minor determin level bias member toward group member non member first result util function group attempt maxim degre central group interpret sum degre group member network onli strategi achiev nash equilibrium perfect homophili impli cooper group harm util function second perhap surpris result reward inter group cooper ad util function extern enforc author regul onli two possibl equilibria name perfect homophili perfect heterophili possibl character feasibl space interest result hold regardless minor major ratio popul believ result well game theoret perspect present herein may contribut better understand forc shape group communiti societi,"['Chen Avin', 'Hadassa Daltrophe', 'Zvi Lotker', 'David Peleg']","['cs.SI', 'cs.GT', 'physics.soc-ph']",False,False,True,False,False,True
604,2017-03-28T14:08:00Z,2017-03-26T01:18:35Z,http://arxiv.org/abs/1703.08750v1,http://arxiv.org/pdf/1703.08750v1,Game-Theoretic Protection Against Networked SIS Epidemics by Human   Decision-Makers,game theoret protect network sis epidem human decis maker,"We study decentralized protection strategies by human decision-makers against Susceptible-Infected-Susceptible (SIS) epidemics on networks. Specifically, we examine the impact of behavioral (mis)-perceptions of infection probabilities (captured by Prospect theory) on the Nash equilibrium strategies in two classes of games. In the first class of games, nodes choose their curing rates to minimize the steady-state infection probability under the degree-based mean-field approximation plus the cost of their selected curing rate. We establish the existence of pure Nash equilibria under both risk neutral and behavioral decision-makers. When the per-unit cost of curing rate is sufficiently high, we show that risk neutral players choose the curing rate to be zero at the equilibrium, while curing rate is nonzero under behavioral decision-making for any finite cost. In the second class of games, the nodes choose whether or not to vaccinate themselves. We establish the existence of unique threshold equilibria where nodes with degrees larger than a certain threshold vaccinate. When the vaccination cost is sufficiently high, fewer behavioral players vaccinate compared to risk neutral players, and vice versa. Finally, we provide a rigorous comparison of the equilibrium thresholds under behavioral and risk neutral players in networks with power-law degree distributions.",studi decentr protect strategi human decis maker suscept infect suscept sis epidem network specif examin impact behavior mis percept infect probabl captur prospect theori nash equilibrium strategi two class game first class game node choos cure rate minim steadi state infect probabl degre base mean field approxim plus cost select cure rate establish exist pure nash equilibria risk neutral behavior decis maker per unit cost cure rate suffici high show risk neutral player choos cure rate zero equilibrium cure rate nonzero behavior decis make ani finit cost second class game node choos whether vaccin themselv establish exist uniqu threshold equilibria node degre larger certain threshold vaccin vaccin cost suffici high fewer behavior player vaccin compar risk neutral player vice versa final provid rigor comparison equilibrium threshold behavior risk neutral player network power law degre distribut,"['Ashish R. Hota', 'Shreyas Sundaram']","['cs.GT', 'cs.SY', 'q-fin.EC']",False,False,True,False,False,False
606,2017-03-28T14:08:00Z,2017-03-25T01:37:23Z,http://arxiv.org/abs/1703.08636v1,http://arxiv.org/pdf/1703.08636v1,Informational Substitutes,inform substitut,"We propose definitions of substitutes and complements for pieces of information (""signals"") in the context of a decision or optimization problem, with game-theoretic and algorithmic applications. In a game-theoretic context, substitutes capture diminishing marginal value of information to a rational decision maker. We use the definitions to address the question of how and when information is aggregated in prediction markets. Substitutes characterize ""best-possible"" equilibria with immediate information aggregation, while complements characterize ""worst-possible"", delayed aggregation. Game-theoretic applications also include settings such as crowdsourcing contests and Q\&A forums. In an algorithmic context, where substitutes capture diminishing marginal improvement of information to an optimization problem, substitutes imply efficient approximation algorithms for a very general class of (adaptive) information acquisition problems.   In tandem with these broad applications, we examine the structure and design of informational substitutes and complements. They have equivalent, intuitive definitions from disparate perspectives: submodularity, geometry, and information theory. We also consider the design of scoring rules or optimization problems so as to encourage substitutability or complementarity, with positive and negative results. Taken as a whole, the results give some evidence that, in parallel with substitutable items, informational substitutes play a natural conceptual and formal role in game theory and algorithms.",propos definit substitut complement piec inform signal context decis optim problem game theoret algorithm applic game theoret context substitut captur diminish margin valu inform ration decis maker use definit address question inform aggreg predict market substitut character best possibl equilibria immedi inform aggreg complement character worst possibl delay aggreg game theoret applic also includ set crowdsourc contest forum algorithm context substitut captur diminish margin improv inform optim problem substitut impli effici approxim algorithm veri general class adapt inform acquisit problem tandem broad applic examin structur design inform substitut complement equival intuit definit dispar perspect submodular geometri inform theori also consid design score rule optim problem encourag substitut complementar posit negat result taken whole result give evid parallel substitut item inform substitut play natur conceptu formal role game theori algorithm,"['Yiling Chen', 'Bo Waggoner']",['cs.GT'],False,False,True,False,False,False
