,プログラム実行日時,論文更新日時,論文リンク,PDFリンク,元論文タイトル,論文タイトル,元サマリ,サマリ,著者,事前付与ジャンル,ニューラルネットワーク,自然言語処理,マーケティング,画像解析,音声解析,強化学習
53,2017-03-28T14:05:37Z,2017-03-25T15:54:36Z,http://arxiv.org/abs/1703.06182v2,http://arxiv.org/pdf/1703.06182v2,Deep Decentralized Multi-task Multi-Agent Reinforcement Learning under   Partial Observability,deep decentr multi task multi agent reinforc learn partial observ,"Many real-world tasks involve multiple agents with partial observability and limited communication. Learning is challenging in these settings due to local viewpoints of agents, which perceive the world as non-stationary due to concurrently-exploring teammates. Approaches that learn specialized policies for individual tasks face major problems when applied to the real world: not only do agents have to learn and store a distinct policy for each task, but in practice the identity of the task is often non-observable, making these algorithms inapplicable. This paper formalizes and addresses the problem of multi-task multi-agent reinforcement learning under partial observability. We introduce a decentralized single-task learning approach that is robust to concurrent interactions of teammates, and present an approach for distilling single-task policies into a unified policy that performs well across multiple related tasks, without explicit provision of task identity.",mani real world task involv multipl agent partial observ limit communic learn challeng set due local viewpoint agent perceiv world non stationari due concurr explor teammat approach learn special polici individu task face major problem appli real world onli agent learn store distinct polici task practic ident task often non observ make algorithm inapplic paper formal address problem multi task multi agent reinforc learn partial observ introduc decentr singl task learn approach robust concurr interact teammat present approach distil singl task polici unifi polici perform well across multipl relat task without explicit provis task ident,"['Shayegan Omidshafiei', 'Jason Pazis', 'Christopher Amato', 'Jonathan P. How', 'John Vian']","['cs.LG', 'cs.AI']",False,False,False,False,False,True
55,2017-03-28T14:05:37Z,2017-03-17T15:00:03Z,http://arxiv.org/abs/1703.06045v1,http://arxiv.org/pdf/1703.06045v1,Approximation Complexity of Maximum A Posteriori Inference in   Sum-Product Networks,approxim complex maximum posteriori infer sum product network,"We discuss the computational complexity of approximating maximum a posteriori inference in sum-product networks. We first show NP-hardness in three-level trees by a reduction from maximum independent set; this implies non-approximability within a sublinear factor. We show that this is a tight bound, as we can find an approximation within a linear factor in three-level networks. We then show that in four-level trees it is NP-hard to approximate the problem within a factor $2^{f(n)}$ for any sublinear function $f$ of the size of the input $n$. Again, this is bound is tight, as we prove that the usual max-product algorithm finds (in any network) approximations within factor $2^{c n}$ from some constant $c < 1$. Last, we present a simple algorithm, and show that it provably produces solutions at least as good as, and potentially much better than, the max-product algorithm.",discuss comput complex approxim maximum posteriori infer sum product network first show np hard three level tree reduct maximum independ set impli non approxim within sublinear factor show tight bound find approxim within linear factor three level network show four level tree np hard approxim problem within factor ani sublinear function size input bound tight prove usual max product algorithm find ani network approxim within factor constant last present simpl algorithm show provabl produc solut least good potenti much better max product algorithm,"['Denis Deratani Mauá', 'Cassio P. de Campos']","['cs.AI', '68T37']",False,False,False,False,False,True
56,2017-03-28T14:05:37Z,2017-03-16T21:08:31Z,http://arxiv.org/abs/1703.05820v1,http://arxiv.org/pdf/1703.05820v1,Particle Value Functions,particl valu function,"The policy gradients of the expected return objective can react slowly to rare rewards. Yet, in some cases agents may wish to emphasize the low or high returns regardless of their probability. Borrowing from the economics and control literature, we review the risk-sensitive value function that arises from an exponential utility and illustrate its effects on an example. This risk-sensitive value function is not always applicable to reinforcement learning problems, so we introduce the particle value function defined by a particle filter over the distributions of an agent's experience, which bounds the risk-sensitive one. We illustrate the benefit of the policy gradients of this objective in Cliffworld.",polici gradient expect return object react slowli rare reward yet case agent may wish emphas low high return regardless probabl borrow econom control literatur review risk sensit valu function aris exponenti util illustr effect exampl risk sensit valu function alway applic reinforc learn problem introduc particl valu function defin particl filter distribut agent experi bound risk sensit one illustr benefit polici gradient object cliffworld,"['Chris J. Maddison', 'Dieterich Lawson', 'George Tucker', 'Nicolas Heess', 'Arnaud Doucet', 'Andriy Mnih', 'Yee Whye Teh']","['cs.LG', 'cs.AI']",False,False,False,False,False,True
59,2017-03-28T14:05:37Z,2017-03-16T12:53:52Z,http://arxiv.org/abs/1703.06042v1,http://arxiv.org/pdf/1703.06042v1,A Visual Web Tool to Perform What-If Analysis of Optimization Approaches,visual web tool perform analysi optim approach,"In Operation Research, practical evaluation is essential to validate the efficacy of optimization approaches. This paper promotes the usage of performance profiles as a standard practice to visualize and analyze experimental results. It introduces a Web tool to construct and export performance profiles as SVG or HTML files. In addition, the application relies on a methodology to estimate the benefit of hypothetical solver improvements. Therefore, the tool allows one to employ what-if analysis to screen possible research directions, and identify those having the best potential. The approach is showcased on two Operation Research technologies: Constraint Programming and Mixed Integer Linear Programming.",oper research practic evalu essenti valid efficaci optim approach paper promot usag perform profil standard practic visual analyz experiment result introduc web tool construct export perform profil svg html file addit applic reli methodolog estim benefit hypothet solver improv therefor tool allow one employ analysi screen possibl research direct identifi best potenti approach showcas two oper research technolog constraint program mix integ linear program,"['Sascha Van Cauwelaert', 'Michele Lombardi', 'Pierre Schaus']","['cs.AI', 'cs.PF']",False,False,False,False,False,True
60,2017-03-28T14:05:41Z,2017-03-16T03:36:28Z,http://arxiv.org/abs/1703.05468v1,http://arxiv.org/abs/1703.05468v1,Database Learning: Toward a Database that Becomes Smarter Every Time,databas learn toward databas becom smarter everi time,"In today's databases, previous query answers rarely benefit answering future queries. For the first time, to the best of our knowledge, we change this paradigm in an approximate query processing (AQP) context. We make the following observation: the answer to each query reveals some degree of knowledge about the answer to another query because their answers stem from the same underlying distribution that has produced the entire dataset. Exploiting and refining this knowledge should allow us to answer queries more analytically, rather than by reading enormous amounts of raw data. Also, processing more queries should continuously enhance our knowledge of the underlying distribution, and hence lead to increasingly faster response times for future queries.   We call this novel idea---learning from past query answers---Database Learning. We exploit the principle of maximum entropy to produce answers, which are in expectation guaranteed to be more accurate than existing sample-based approximations. Empowered by this idea, we build a query engine on top of Spark SQL, called Verdict. We conduct extensive experiments on real-world query traces from a large customer of a major database vendor. Our results demonstrate that database learning supports 73.7% of these queries, speeding them up by up to 23.0x for the same accuracy level compared to existing AQP systems.",today databas previous queri answer rare benefit answer futur queri first time best knowledg chang paradigm approxim queri process aqp context make follow observ answer queri reveal degre knowledg answer anoth queri becaus answer stem distribut produc entir dataset exploit refin knowledg allow us answer queri analyt rather read enorm amount raw data also process queri continu enhanc knowledg distribut henc lead increas faster respons time futur queri call novel idea learn past queri answer databas learn exploit principl maximum entropi produc answer expect guarante accur exist sampl base approxim empow idea build queri engin top spark sql call verdict conduct extens experi real world queri trace larg custom major databas vendor result demonstr databas learn support queri speed accuraci level compar exist aqp system,"['Yongjoo Park', 'Ahmad Shahab Tajik', 'Michael Cafarella', 'Barzan Mozafari']","['cs.DB', 'cs.AI']",False,False,True,False,False,True
61,2017-03-28T14:05:41Z,2017-03-16T01:37:25Z,http://arxiv.org/abs/1703.05452v1,http://arxiv.org/pdf/1703.05452v1,Efficient Online Learning for Optimizing Value of Information: Theory   and Application to Interactive Troubleshooting,effici onlin learn optim valu inform theori applic interact troubleshoot,"We consider the optimal value of information (VoI) problem, where the goal is to sequentially select a set of tests with a minimal cost, so that one can efficiently make the best decision based on the observed outcomes. Existing algorithms are either heuristics with no guarantees, or scale poorly (with exponential run time in terms of the number of available tests). Moreover, these methods assume a known distribution over the test outcomes, which is often not the case in practice. We propose an efficient sampling-based online learning framework to address the above issues. First, assuming the distribution over hypotheses is known, we propose a dynamic hypothesis enumeration strategy, which allows efficient information gathering with strong theoretical guarantees. We show that with sufficient amount of samples, one can identify a near-optimal decision with high probability. Second, when the parameters of the hypotheses distribution are unknown, we propose an algorithm which learns the parameters progressively via posterior sampling in an online fashion. We further establish a rigorous bound on the expected regret. We demonstrate the effectiveness of our approach on a real-world interactive troubleshooting application and show that one can efficiently make high-quality decisions with low cost.",consid optim valu inform voi problem goal sequenti select set test minim cost one effici make best decis base observ outcom exist algorithm either heurist guarante scale poor exponenti run time term number avail test moreov method assum known distribut test outcom often case practic propos effici sampl base onlin learn framework address abov issu first assum distribut hypothes known propos dynam hypothesi enumer strategi allow effici inform gather strong theoret guarante show suffici amount sampl one identifi near optim decis high probabl second paramet hypothes distribut unknown propos algorithm learn paramet progress via posterior sampl onlin fashion establish rigor bound expect regret demonstr effect approach real world interact troubleshoot applic show one effici make high qualiti decis low cost,"['Yuxin Chen', 'Jean-Michel Renders', 'Morteza Haghir Chehreghani', 'Andreas Krause']","['cs.AI', 'cs.LG', 'stat.ML']",False,False,False,False,False,True
62,2017-03-28T14:05:41Z,2017-03-16T01:31:33Z,http://arxiv.org/abs/1703.05449v1,http://arxiv.org/pdf/1703.05449v1,Minimax Regret Bounds for Reinforcement Learning,minimax regret bound reinforc learn,"We consider the problem of efficient exploration in finite horizon MDPs.We show that an optimistic modification to model-based value iteration, can achieve a regret bound $\tilde{O}( \sqrt{HSAT} + H^2S^2A+H\sqrt{T})$ where $H$ is the time horizon, $S$ the number of states, $A$ the number of actions and $T$ the time elapsed. This result improves over the best previous known bound $\tilde{O}(HS \sqrt{AT})$ achieved by the UCRL2 algorithm.The key significance of our new results is that when $T\geq H^3S^3A$ and $SA\geq H$, it leads to a regret of $\tilde{O}(\sqrt{HSAT})$ that matches the established lower bounds of $\Omega(\sqrt{HSAT})$ up to a logarithmic factor. Our analysis contain two key insights. We use careful application of concentration inequalities to the optimal value function as a whole, rather than to the transitions probabilities (to improve scaling in $S$), and we use ""exploration bonuses"" based on Bernstein's inequality, together with using a recursive -Bellman-type- Law of Total Variance (to improve scaling in $H$).",consid problem effici explor finit horizon mdps show optimist modif model base valu iter achiev regret bound tild sqrt hsat sqrt time horizon number state number action time elaps result improv best previous known bound tild hs sqrt achiev ucrl algorithm key signific new result geq sa geq lead regret tild sqrt hsat match establish lower bound omega sqrt hsat logarithm factor analysi contain two key insight use care applic concentr inequ optim valu function whole rather transit probabl improv scale use explor bonus base bernstein inequ togeth use recurs bellman type law total varianc improv scale,"['Mohammad Gheshlaghi Azar', 'Ian Osband', 'Rémi Munos']","['stat.ML', 'cs.AI', 'cs.LG']",False,False,False,False,False,True
63,2017-03-28T14:05:41Z,2017-03-16T01:14:36Z,http://arxiv.org/abs/1703.05446v1,http://arxiv.org/pdf/1703.05446v1,Look into Person: Self-supervised Structure-sensitive Learning and A New   Benchmark for Human Parsing,look person self supervis structur sensit learn new benchmark human pars,"Human parsing has recently attracted a lot of research interests due to its huge application potentials. However existing datasets have limited number of images and annotations, and lack the variety of human appearances and the coverage of challenging cases in unconstrained environment. In this paper, we introduce a new benchmark ""Look into Person (LIP)"" that makes a significant advance in terms of scalability, diversity and difficulty, a contribution that we feel is crucial for future developments in human-centric analysis. This comprehensive dataset contains over 50,000 elaborately annotated images with 19 semantic part labels, which are captured from a wider range of viewpoints, occlusions and background complexity. Given these rich annotations we perform detailed analyses of the leading human parsing approaches, gaining insights into the success and failures of these methods. Furthermore, in contrast to the existing efforts on improving the feature discriminative capability, we solve human parsing by exploring a novel self-supervised structure-sensitive learning approach, which imposes human pose structures into parsing results without resorting to extra supervision (i.e., no need for specifically labeling human joints in model training). Our self-supervised learning framework can be injected into any advanced neural networks to help incorporate rich high-level knowledge regarding human joints from a global perspective and improve the parsing results. Extensive evaluations on our LIP and the public PASCAL-Person-Part dataset demonstrate the superiority of our method.",human pars recent attract lot research interest due huge applic potenti howev exist dataset limit number imag annot lack varieti human appear coverag challeng case unconstrain environ paper introduc new benchmark look person lip make signific advanc term scalabl divers difficulti contribut feel crucial futur develop human centric analysi comprehens dataset contain elabor annot imag semant part label captur wider rang viewpoint occlus background complex given rich annot perform detail analys lead human pars approach gain insight success failur method furthermor contrast exist effort improv featur discrimin capabl solv human pars explor novel self supervis structur sensit learn approach impos human pose structur pars result without resort extra supervis need specif label human joint model train self supervis learn framework inject ani advanc neural network help incorpor rich high level knowledg regard human joint global perspect improv pars result extens evalu lip public pascal person part dataset demonstr superior method,"['Ke Gong', 'Xiaodan Liang', 'Xiaohui Shen', 'Liang Lin']","['cs.CV', 'cs.AI', 'cs.LG']",False,False,False,False,False,True
66,2017-03-28T14:05:41Z,2017-03-15T20:23:45Z,http://arxiv.org/abs/1703.05376v1,http://arxiv.org/pdf/1703.05376v1,Concentration Bounds for Two Timescale Stochastic Approximation with   Applications to Reinforcement Learning,concentr bound two timescal stochast approxim applic reinforc learn,"Two-timescale Stochastic Approximation (SA) algorithms are widely used in Reinforcement Learning (RL). In such methods, the iterates consist of two parts that are updated using different stepsizes. We develop the first convergence rate result for these algorithms; in particular, we provide a general methodology for analyzing two-timescale linear SA. We apply our methodology to two-timescale RL algorithms such as GTD(0), GTD2, and TDC.",two timescal stochast approxim sa algorithm wide use reinforc learn rl method iter consist two part updat use differ stepsiz develop first converg rate result algorithm particular provid general methodolog analyz two timescal linear sa appli methodolog two timescal rl algorithm gtd gtd tdc,"['Gal Dalal', 'Balazs Szorenyi', 'Gugan Thoppe', 'Shie Mannor']",['cs.AI'],False,False,False,False,False,True
68,2017-03-28T14:05:41Z,2017-03-15T15:19:28Z,http://arxiv.org/abs/1703.05204v1,http://arxiv.org/pdf/1703.05204v1,On Inconsistency Indices and Inconsistency Axioms in Pairwise   Comparisons,inconsist indic inconsist axiom pairwis comparison,"Pairwise comparisons are an important tool of modern (multiple criteria) decision making. Since human judgments are often inconsistent, many studies focused on the ways how to express and measure this inconsistency, and several inconsistency indices were proposed as an alternative to Saaty inconsistency index and inconsistency ratio for reciprocal pairwise comparisons matrices. This paper aims to: firstly, introduce a new measure of inconsistency of pairwise comparisons and to prove its basic properties; secondly, to postulate an additional axiom, an upper boundary axiom, to an existing set of axioms; and the last, but not least, the paper provides proofs of satisfaction of this additional axiom by selected inconsistency indices as well as it provides their numerical comparison.",pairwis comparison import tool modern multipl criteria decis make sinc human judgment often inconsist mani studi focus way express measur inconsist sever inconsist indic propos altern saati inconsist index inconsist ratio reciproc pairwis comparison matric paper aim first introduc new measur inconsist pairwis comparison prove basic properti second postul addit axiom upper boundari axiom exist set axiom last least paper provid proof satisfact addit axiom select inconsist indic well provid numer comparison,['Jiri Mazurek'],['cs.AI'],False,False,True,False,False,True
69,2017-03-28T14:05:41Z,2017-03-15T15:13:42Z,http://arxiv.org/abs/1703.05201v1,http://arxiv.org/pdf/1703.05201v1,Fuzzy Rankings: Properties and Applications,fuzzi rank properti applic,"In practice, a ranking of objects with respect to given set of criteria is of considerable importance. However, due to lack of knowledge, information of time pressure, decision makers might not be able to provide a (crisp) ranking of objects from the top to the bottom. Instead, some objects might be ranked equally, or better than other objects only to some degree. In such cases, a generalization of crisp rankings to fuzzy rankings can be more useful. The aim of the article is to introduce the notion of a fuzzy ranking and to discuss its several properties, namely orderings, similarity and indecisiveness. The proposed approach can be used both for group decision making or multiple criteria decision making when uncertainty is involved.",practic rank object respect given set criteria consider import howev due lack knowledg inform time pressur decis maker might abl provid crisp rank object top bottom instead object might rank equal better object onli degre case general crisp rank fuzzi rank use aim articl introduc notion fuzzi rank discuss sever properti name order similar indecis propos approach use group decis make multipl criteria decis make uncertainti involv,['Jiří Mazurek'],['cs.AI'],False,False,False,False,False,True
71,2017-03-28T14:05:45Z,2017-03-15T05:43:48Z,http://arxiv.org/abs/1703.04940v1,http://arxiv.org/pdf/1703.04940v1,Resilience: A Criterion for Learning in the Presence of Arbitrary   Outliers,resili criterion learn presenc arbitrari outlier,"We introduce a criterion, resilience, which allows properties of a dataset (such as its mean or best low rank approximation) to be robustly computed, even in the presence of a large fraction of arbitrary additional data. Resilience is a weaker condition than most other properties considered so far in the literature, and yet enables robust estimation in a broader variety of settings, including the previously unstudied problem of robust mean estimation in $\ell_p$-norms.",introduc criterion resili allow properti dataset mean best low rank approxim robust comput even presenc larg fraction arbitrari addit data resili weaker condit properti consid far literatur yet enabl robust estim broader varieti set includ previous unstudi problem robust mean estim ell norm,"['Jacob Steinhardt', 'Moses Charikar', 'Gregory Valiant']","['cs.LG', 'cs.AI', 'cs.CC', 'cs.CR', 'stat.ML']",False,False,False,False,False,True
72,2017-03-28T14:05:45Z,2017-03-17T00:56:18Z,http://arxiv.org/abs/1703.04912v2,http://arxiv.org/pdf/1703.04912v2,Syntax-Preserving Belief Change Operators for Logic Programs,syntax preserv belief chang oper logic program,"Recent methods have adapted the well-established AGM and belief base frameworks for belief change to cover belief revision in logic programs. In this study here, we present two new sets of belief change operators for logic programs. They focus on preserving the explicit relationships expressed in the rules of a program, a feature that is missing in purely semantic approaches that consider programs only in their entirety. In particular, operators of the latter class fail to satisfy preservation and support, two important properties for belief change in logic programs required to ensure intuitive results.   We address this shortcoming of existing approaches by introducing partial meet and ensconcement constructions for logic program belief change, which allow us to define syntax-preserving operators that satisfy preservation and support. Our work is novel in that our constructions not only preserve more information from a logic program during a change operation than existing ones, but they also facilitate natural definitions of contraction operators, the first in the field to the best of our knowledge.   In order to evaluate the rationality of our operators, we translate the revision and contraction postulates from the AGM and belief base frameworks to the logic programming setting. We show that our operators fully comply with the belief base framework and formally state the interdefinability between our operators. We further propose an algorithm that is based on modularising a logic program to reduce partial meet and ensconcement revisions or contractions to performing the operation only on the relevant modules of that program. Finally, we compare our approach to two state-of-the-art logic program revision methods and demonstrate that our operators address the shortcomings of one and generalise the other method.",recent method adapt well establish agm belief base framework belief chang cover belief revis logic program studi present two new set belief chang oper logic program focus preserv explicit relationship express rule program featur miss pure semant approach consid program onli entireti particular oper latter class fail satisfi preserv support two import properti belief chang logic program requir ensur intuit result address shortcom exist approach introduc partial meet ensconc construct logic program belief chang allow us defin syntax preserv oper satisfi preserv support work novel construct onli preserv inform logic program dure chang oper exist one also facilit natur definit contract oper first field best knowledg order evalu ration oper translat revis contract postul agm belief base framework logic program set show oper fulli compli belief base framework formal state interdefin oper propos algorithm base modularis logic program reduc partial meet ensconc revis contract perform oper onli relev modul program final compar approach two state art logic program revis method demonstr oper address shortcom one generalis method,"['Sebastian Binnewies', 'Zhiqiang Zhuang', 'Kewen Wang', 'Bela Stantic']","['cs.AI', 'I.2.3; I.2.4; F.4.1']",False,False,False,False,False,True
74,2017-03-28T14:05:45Z,2017-03-15T01:04:49Z,http://arxiv.org/abs/1703.04862v1,http://arxiv.org/pdf/1703.04862v1,Exploring the Combination Rules of D Numbers From a Perspective of   Conflict Redistribution,explor combin rule number perspect conflict redistribut,"Dempster-Shafer theory of evidence is widely applied to uncertainty modelling and knowledge reasoning because of its advantages in dealing with uncertain information. But some conditions or requirements, such as exclusiveness hypothesis and completeness constraint, limit the development and application of that theory to a large extend. To overcome the shortcomings and enhance its capability of representing the uncertainty, a novel model, called D numbers, has been proposed recently. However, many key issues, for example how to implement the combination of D numbers, remain unsolved. In the paper, we have explored the combination of D Numbers from a perspective of conflict redistribution, and proposed two combination rules being suitable for different situations for the fusion of two D numbers. The proposed combination rules can reduce to the classical Dempster's rule in Dempster-Shafer theory under a certain conditions. Numerical examples and discussion about the proposed rules are also given in the paper.",dempster shafer theori evid wide appli uncertainti model knowledg reason becaus advantag deal uncertain inform condit requir exclus hypothesi complet constraint limit develop applic theori larg extend overcom shortcom enhanc capabl repres uncertainti novel model call number propos recent howev mani key issu exampl implement combin number remain unsolv paper explor combin number perspect conflict redistribut propos two combin rule suitabl differ situat fusion two number propos combin rule reduc classic dempster rule dempster shafer theori certain condit numer exampl discuss propos rule also given paper,"['Xinyang Deng', 'Wen Jiang']",['cs.AI'],False,False,True,False,False,True
76,2017-03-28T14:05:45Z,2017-03-14T22:13:20Z,http://arxiv.org/abs/1703.04756v1,http://arxiv.org/pdf/1703.04756v1,Weighted Voting Via No-Regret Learning,weight vote via regret learn,"Voting systems typically treat all voters equally. We argue that perhaps they should not: Voters who have supported good choices in the past should be given higher weight than voters who have supported bad ones. To develop a formal framework for desirable weighting schemes, we draw on no-regret learning. Specifically, given a voting rule, we wish to design a weighting scheme such that applying the voting rule, with voters weighted by the scheme, leads to choices that are almost as good as those endorsed by the best voter in hindsight. We derive possibility and impossibility results for the existence of such weighting schemes, depending on whether the voting rule and the weighting scheme are deterministic or randomized, as well as on the social choice axioms satisfied by the voting rule.",vote system typic treat voter equal argu perhap voter support good choic past given higher weight voter support bad one develop formal framework desir weight scheme draw regret learn specif given vote rule wish design weight scheme appli vote rule voter weight scheme lead choic almost good endors best voter hindsight deriv possibl imposs result exist weight scheme depend whether vote rule weight scheme determinist random well social choic axiom satisfi vote rule,"['Nika Haghtalab', 'Ritesh Noothigattu', 'Ariel D. Procaccia']","['cs.GT', 'cs.AI', 'cs.LG', 'cs.MA']",False,False,False,False,False,True
77,2017-03-28T14:05:45Z,2017-03-17T08:12:10Z,http://arxiv.org/abs/1703.04741v2,http://arxiv.org/pdf/1703.04741v2,Towards Moral Autonomous Systems,toward moral autonom system,"Both the ethics of autonomous systems and the problems of their technical implementation have by now been studied in some detail. Less attention has been given to the areas in which these two separate concerns meet. This paper, written by both philosophers and engineers of autonomous systems, addresses a number of issues in machine ethics that are located at precisely the intersection between ethics and engineering. We first discuss different approaches towards the conceptual design of autonomous systems and their implications on the ethics implementation in such systems. Then we examine problematic areas regarding the specification and verification of ethical behavior in autonomous systems, particularly with a view towards the requirements of future legislation. We discuss transparency and accountability issues that will be crucial for any future wide deployment of autonomous systems in society. Finally we consider the, often overlooked, possibility of intentional misuse of AI systems and the possible dangers arising out of deliberately unethical design, implementation, and use of autonomous robots.",ethic autonom system problem technic implement studi detail less attent given area two separ concern meet paper written philosoph engin autonom system address number issu machin ethic locat precis intersect ethic engin first discuss differ approach toward conceptu design autonom system implic ethic implement system examin problemat area regard specif verif ethic behavior autonom system particular view toward requir futur legisl discuss transpar account issu crucial ani futur wide deploy autonom system societi final consid often overlook possibl intent misus ai system possibl danger aris deliber uneth design implement use autonom robot,"['Vicky Charisi', 'Louise Dennis', 'Michael Fisher', 'Robert Lieck', 'Andreas Matthias', 'Marija Slavkovik', 'Janina Sombetzki', 'Alan F. T. Winfield', 'Roman Yampolskiy']",['cs.AI'],False,False,False,False,False,True
78,2017-03-28T14:05:45Z,2017-03-14T21:07:01Z,http://arxiv.org/abs/1703.04730v1,http://arxiv.org/pdf/1703.04730v1,Understanding Black-box Predictions via Influence Functions,understand black box predict via influenc function,"How can we explain the predictions of a black-box model? In this paper, we use influence functions -- a classic technique from robust statistics -- to trace a model's prediction through the learning algorithm and back to its training data, identifying the points most responsible for a given prediction. Applying ideas from second-order optimization, we scale up influence functions to modern machine learning settings and show that they can be applied to high-dimensional black-box models, even in non-convex and non-differentiable settings. We give a simple, efficient implementation that requires only oracle access to gradients and Hessian-vector products. On linear models and convolutional neural networks, we demonstrate that influence functions are useful for many different purposes: to understand model behavior, debug models and detect dataset errors, and even identify and exploit vulnerabilities to adversarial training-set attacks.",explain predict black box model paper use influenc function classic techniqu robust statist trace model predict learn algorithm back train data identifi point respons given predict appli idea second order optim scale influenc function modern machin learn set show appli high dimension black box model even non convex non differenti set give simpl effici implement requir onli oracl access gradient hessian vector product linear model convolut neural network demonstr influenc function use mani differ purpos understand model behavior debug model detect dataset error even identifi exploit vulner adversari train set attack,"['Pang Wei Koh', 'Percy Liang']","['stat.ML', 'cs.AI', 'cs.LG']",False,False,False,False,False,True
79,2017-03-28T14:05:45Z,2017-03-14T19:14:32Z,http://arxiv.org/abs/1703.04677v1,http://arxiv.org/pdf/1703.04677v1,A computational investigation of sources of variability in sentence   comprehension difficulty in aphasia,comput investig sourc variabl sentenc comprehens difficulti aphasia,"We present a computational evaluation of three hypotheses about sources of deficit in sentence comprehension in aphasia: slowed processing, intermittent deficiency, and resource reduction. The ACT-R based Lewis & Vasishth 2005 model is used to implement these three proposals. Slowed processing is implemented as slowed default production-rule firing time; intermittent deficiency as increased random noise in activation of chunks in memory; and resource reduction as reduced goal activation. As data, we considered subject vs. object relatives presented in a self-paced listening modality to 56 individuals with aphasia (IWA) and 46 matched controls. The participants heard the sentences and carried out a picture verification task to decide on an interpretation of the sentence. These response accuracies are used to identify the best parameters (for each participant) that correspond to the three hypotheses mentioned above. We show that controls have more tightly clustered (less variable) parameter values than IWA; specifically, compared to controls, among IWA there are more individuals with low goal activations, high noise, and slow default action times. This suggests that (i) individual patients show differential amounts of deficit along the three dimensions of slowed processing, intermittent deficient, and resource reduction, (ii) overall, there is evidence for all three sources of deficit playing a role, and (iii) IWA have a more variable range of parameter values than controls. In sum, this study contributes a proof of concept of a quantitative implementation of, and evidence for, these three accounts of comprehension deficits in aphasia.",present comput evalu three hypothes sourc deficit sentenc comprehens aphasia slow process intermitt defici resourc reduct act base lewi vasishth model use implement three propos slow process implement slow default product rule fire time intermitt defici increas random nois activ chunk memori resourc reduct reduc goal activ data consid subject vs object relat present self pace listen modal individu aphasia iwa match control particip heard sentenc carri pictur verif task decid interpret sentenc respons accuraci use identifi best paramet particip correspond three hypothes mention abov show control tight cluster less variabl paramet valu iwa specif compar control among iwa individu low goal activ high nois slow default action time suggest individu patient show differenti amount deficit along three dimens slow process intermitt defici resourc reduct ii overal evid three sourc deficit play role iii iwa variabl rang paramet valu control sum studi contribut proof concept quantit implement evid three account comprehens deficit aphasia,"['Paul Mätzig', 'Shravan Vasishth', 'Felix Engelmann', 'David Caplan']","['cs.CL', 'cs.AI']",False,False,True,False,False,True
80,2017-03-28T14:05:50Z,2017-03-14T17:15:42Z,http://arxiv.org/abs/1703.04587v1,http://arxiv.org/pdf/1703.04587v1,Minimizing Maximum Regret in Commitment Constrained Sequential Decision   Making,minim maximum regret commit constrain sequenti decis make,"In cooperative multiagent planning, it can often be beneficial for an agent to make commitments about aspects of its behavior to others, allowing them in turn to plan their own behaviors without taking the agent's detailed behavior into account. Extending previous work in the Bayesian setting, we consider instead a worst-case setting in which the agent has a set of possible environments (MDPs) it could be in, and develop a commitment semantics that allows for probabilistic guarantees on the agent's behavior in any of the environments it could end up facing. Crucially, an agent receives observations (of reward and state transitions) that allow it to potentially eliminate possible environments and thus obtain higher utility by adapting its policy to the history of observations. We develop algorithms and provide theory and some preliminary empirical results showing that they ensure an agent meets its commitments with history-dependent policies while minimizing maximum regret over the possible environments.",cooper multiag plan often benefici agent make commit aspect behavior allow turn plan behavior without take agent detail behavior account extend previous work bayesian set consid instead worst case set agent set possibl environ mdps could develop commit semant allow probabilist guarante agent behavior ani environ could end face crucial agent receiv observ reward state transit allow potenti elimin possibl environ thus obtain higher util adapt polici histori observ develop algorithm provid theori preliminari empir result show ensur agent meet commit histori depend polici minim maximum regret possibl environ,"['Qi Zhang', 'Satinder Singh', 'Edmund Durfee']",['cs.AI'],False,False,False,False,False,True
81,2017-03-28T14:05:50Z,2017-03-13T17:58:36Z,http://arxiv.org/abs/1703.04529v1,http://arxiv.org/pdf/1703.04529v1,Task-based End-to-end Model Learning,task base end end model learn,"As machine learning techniques have become more ubiquitous, it has become common to see machine learning prediction algorithms operating within some larger process. However, the criteria by which we train machine learning algorithms often differ from the ultimate criteria on which we evaluate them. This paper proposes an end-to-end approach for learning probabilistic machine learning models within the context of stochastic programming, in a manner that directly captures the ultimate task-based objective for which they will be used. We then present two experimental evaluations of the proposed approach, one as applied to a generic inventory stock problem and the second to a real-world electrical grid scheduling task. In both cases, we show that the proposed approach can outperform both a traditional modeling approach and a purely black-box policy optimization approach.",machin learn techniqu becom ubiquit becom common see machin learn predict algorithm oper within larger process howev criteria train machin learn algorithm often differ ultim criteria evalu paper propos end end approach learn probabilist machin learn model within context stochast program manner direct captur ultim task base object use present two experiment evalu propos approach one appli generic inventori stock problem second real world electr grid schedul task case show propos approach outperform tradit model approach pure black box polici optim approach,"['Priya L. Donti', 'Brandon Amos', 'J. Zico Kolter']","['cs.LG', 'cs.AI']",False,False,False,False,False,True
